Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Total Risk Score,Risk Category
E2625,46,None,None,None,Flagged,Pass,7,Moderate
E2626,66,None,None,None,None,Pass,6,Low
E2627,84,None,None,None,Flagged,Pass,7,Moderate
E2628,141,None,None,None,None,Pass,6,Low
E2629,79,None,Within past year,None,None,Pass,8,Moderate
E2630,72,None,None,None,None,Pass,6,Low
E2631,95,None,None,None,None,Pass,6,Low
E2632,23,None,None,Minor,None,Pass,7,Moderate
E2633,164,None,None,None,None,Fail,7,Moderate
E2634,145,None,Within past year,None,None,Pass,8,Moderate
E2635,76,None,None,None,None,Pass,6,Low
E2636,197,None,None,None,None,Pass,6,Low
E2637,100,None,None,None,Flagged,None,9,Moderate
E2638,200,None,None,None,None,Pass,7,Moderate
E2639,84,None,None,None,None,Pass,6,Low
E2640,121,None,None,None,Flagged,Pass,7,Moderate
E2641,164,None,Within past year,None,Flagged,Pass,9,Moderate
E2642,34,None,Within past year,None,None,Pass,8,Moderate
E2643,153,None,None,None,None,Pass,6,Low
E2644,199,Minor,None,None,None,Pass,7,Moderate
E2645,193,None,None,None,None,Pass,6,Low
E2646,46,None,None,None,None,Pass,6,Low
E2647,160,None,None,None,None,Pass,6,Low
E2648,152,None,None,None,None,Pass,6,Low
E2649,134,None,None,None,Flagged,Pass,7,Moderate
E2650,130,None,None,None,None,Pass,6,Low
E2651,136,None,None,None,None,Fail,7,Moderate
E2652,167,None,None,None,None,Pass,6,Low
E2653,29,Minor,None,None,Flagged,Pass,8,Moderate
E2654,43,None,None,None,None,Pass,6,Low
E2655,183,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2656,162,None,None,None,None,Pass,6,Low
E2657,43,None,None,None,None,Pass,6,Low
E2658,84,None,None,Minor,None,Pass,7,Moderate
E2659,158,None,None,None,None,Pass,6,Low
E2660,181,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2661,91,None,None,None,Flagged,Pass,7,Moderate
E2662,160,Minor,None,None,None,Pass,7,Moderate
E2663,38,None,None,None,None,Pass,6,Low
E2664,44,None,None,None,None,Fail,7,Moderate
E2665,184,None,Within past year,Minor,Flagged,Pass,10,Moderate
E2666,69,None,Within past year,None,None,Pass,8,Moderate
E2667,141,None,None,None,None,Pass,6,Low
E2668,66,None,None,None,None,Pass,6,Low
E2669,122,None,None,None,None,Fail,7,Moderate
E2670,66,None,None,None,Flagged,Pass,7,Moderate
E2671,47,None,None,Major,None,Pass,8,Moderate
E2672,51,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E2673,92,None,None,None,Flagged,Pass,7,Moderate
E2674,60,None,None,None,None,Pass,6,Low
E2675,65,None,None,None,Flagged,Fail,8,Moderate
E2676,98,Minor,None,None,None,Pass,7,Moderate
E2677,169,None,None,None,None,Fail,7,Moderate
E2678,43,None,None,None,None,Pass,6,Low
E2679,175,None,None,None,None,Pass,6,Low
E2680,65,None,None,None,None,Pass,6,Low
E2681,39,Minor,None,None,None,Pass,7,Moderate
E2682,112,None,None,None,Flagged,Pass,7,Moderate
E2683,64,None,Within past year,None,Flagged,Pass,9,Moderate
E2684,62,None,None,None,None,Pass,6,Low
E2685,183,None,Within past year,None,None,Fail,9,Moderate
E2686,121,Major,None,None,None,Pass,8,Moderate
E2687,71,None,Within past 1-3 years,None,Flagged,Fail,9,Moderate
E2688,154,None,None,None,None,Pass,6,Low
E2689,39,None,None,None,None,Pass,6,Low
E2690,112,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2691,189,None,None,None,Flagged,None,9,Moderate
E2692,26,Major,None,None,None,Pass,8,Moderate
E2693,45,None,None,None,Flagged,Pass,7,Moderate
E2694,136,None,None,None,None,Pass,6,Low
E2695,133,None,None,None,None,Fail,7,Moderate
E2696,195,None,None,None,None,Pass,6,Low
E2697,122,None,None,None,None,Pass,6,Low
E2698,165,None,None,None,Flagged,Pass,7,Moderate
E2699,63,Minor,None,Minor,None,Fail,9,Moderate
E2700,43,None,None,None,None,Pass,6,Low
E2701,103,None,None,None,Flagged,Pass,7,Moderate
E2702,104,None,None,Minor,Flagged,Pass,8,Moderate
E2703,70,None,None,None,None,Pass,6,Low
E2704,80,None,None,None,None,Fail,7,Moderate
E2705,181,None,None,None,None,Pass,6,Low
E2706,114,None,None,None,None,None,8,Moderate
E2707,151,Minor,None,None,None,Pass,7,Moderate
E2708,35,None,None,None,None,Pass,6,Low
E2709,188,None,None,None,None,Pass,6,Low
E2710,150,Minor,None,None,None,Pass,7,Moderate
E2711,34,None,Within past year,None,None,Pass,8,Moderate
E2712,53,None,None,None,None,Pass,6,Low
E2713,95,Minor,None,None,None,Pass,7,Moderate
E2714,64,Minor,None,None,Flagged,Pass,8,Moderate
E2715,169,None,None,Minor,None,Pass,7,Moderate
E2716,87,None,None,None,None,Pass,6,Low
E2717,191,None,None,None,None,Pass,6,Low
E2718,84,None,None,None,None,Fail,7,Moderate
E2719,164,None,None,None,None,Pass,6,Low
E2720,157,None,None,None,None,Pass,6,Low
E2721,36,None,None,Major,None,Pass,8,Moderate
E2722,159,None,None,None,None,Pass,6,Low
E2723,162,None,None,Minor,None,Pass,7,Moderate
E2724,56,None,Within past year,None,None,Pass,8,Moderate
E2725,70,None,None,None,None,Pass,6,Low
E2726,21,None,None,Minor,None,Pass,7,Moderate
E2727,91,None,None,None,None,Pass,6,Low
E2728,140,None,None,None,None,Pass,6,Low
E2729,150,None,None,None,None,Pass,6,Low
E2730,139,None,None,None,None,Pass,6,Low
E2731,51,Major,None,None,None,Pass,8,Moderate
E2732,85,None,None,None,None,Pass,6,Low
E2733,20,None,None,None,Flagged,Pass,7,Moderate
E2734,23,None,None,None,Flagged,Pass,7,Moderate
E2735,158,None,None,None,None,Pass,6,Low
E2736,68,None,None,None,None,Pass,6,Low
E2737,43,None,None,None,None,Pass,6,Low
E2738,74,None,None,None,None,Fail,7,Moderate
E2739,105,None,None,Major,None,Pass,8,Moderate
E2740,46,None,None,None,None,Pass,6,Low
E2741,134,None,None,None,None,Pass,6,Low
E2742,63,None,None,None,None,Pass,6,Low
E2743,32,None,Within past year,None,Flagged,Pass,9,Moderate
E2744,18,None,None,None,None,Pass,6,Low
E2745,196,None,None,None,None,Pass,6,Low
E2746,25,None,None,Minor,None,Pass,7,Moderate
E2747,40,None,None,None,None,Pass,6,Low
E2748,64,None,None,None,None,Pass,6,Low
E2749,157,None,None,None,None,Pass,6,Low
E2750,192,None,None,None,None,Pass,6,Low
E2751,95,None,None,None,None,Pass,6,Low
E2752,32,None,None,None,None,Pass,6,Low
E2753,45,None,None,None,None,Pass,6,Low
E2754,46,None,Within past year,None,Flagged,Pass,9,Moderate
E2755,85,Minor,None,None,None,Pass,7,Moderate
E2756,37,Major,None,None,Flagged,Pass,9,Moderate
E2757,159,None,None,Minor,None,Pass,7,Moderate
E2758,122,None,None,None,None,Pass,6,Low
E2759,122,None,None,None,None,Pass,6,Low
E2760,73,None,None,None,Flagged,Pass,7,Moderate
E2761,194,None,None,None,Flagged,Pass,7,Moderate
E2762,87,None,None,Minor,None,Pass,7,Moderate
E2763,87,None,None,None,Flagged,Fail,8,Moderate
E2764,170,None,None,None,None,Pass,6,Low
E2765,154,None,None,None,None,Pass,6,Low
E2766,69,Minor,None,None,Flagged,Pass,8,Moderate
E2767,81,None,None,None,None,Pass,6,Low
E2768,108,None,None,None,None,Pass,6,Low
E2769,110,None,None,None,None,Pass,6,Low
E2770,147,None,None,None,Flagged,Fail,8,Moderate
E2771,175,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E2772,121,None,None,None,None,Pass,6,Low
E2773,16,None,None,None,None,Fail,7,Moderate
E2774,89,None,None,None,None,Pass,6,Low
E2775,15,None,None,None,None,Pass,6,Low
E2776,44,None,None,None,None,Pass,6,Low
E2777,59,Minor,None,None,None,Pass,7,Moderate
E2778,73,None,None,None,None,Pass,6,Low
E2779,91,Minor,None,None,None,Pass,7,Moderate
E2780,107,None,None,None,None,Pass,6,Low
E2781,110,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E2782,87,None,None,None,None,Pass,6,Low
E2783,153,None,Within past year,None,Flagged,Pass,9,Moderate
E2784,177,None,None,Minor,None,Fail,8,Moderate
E2785,155,None,None,Minor,None,Pass,7,Moderate
E2786,143,None,None,None,None,Pass,6,Low
E2787,33,None,Within past year,None,None,Pass,8,Moderate
E2788,109,None,None,None,Flagged,Pass,7,Moderate
E2789,132,None,None,None,None,Pass,6,Low
E2790,40,None,None,None,None,Pass,6,Low
E2791,54,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E2792,25,None,None,None,Flagged,Pass,7,Moderate
E2793,120,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2794,12,None,None,None,None,Pass,6,Low
E2795,107,None,None,Major,None,Pass,8,Moderate
E2796,55,None,None,None,None,Fail,7,Moderate
E2797,116,None,Within past year,Minor,Flagged,Pass,10,Moderate
E2798,176,None,None,None,None,Pass,6,Low
E2799,124,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2800,99,Minor,None,None,Flagged,Pass,8,Moderate
E2801,55,None,None,None,None,Pass,6,Low
E2802,89,None,None,None,None,Pass,6,Low
E2803,14,None,None,None,None,Pass,6,Low
E2804,168,None,Within past 1-3 years,None,None,Fail,8,Moderate
E2805,198,None,None,None,None,Pass,6,Low
E2806,135,None,None,None,None,Pass,6,Low
E2807,26,None,None,None,None,Pass,6,Low
E2808,80,None,None,None,None,Pass,6,Low
E2809,84,None,None,None,None,Pass,6,Low
E2810,116,None,Within past year,None,None,Pass,8,Moderate
E2811,177,None,None,None,Flagged,Pass,7,Moderate
E2812,152,None,None,None,None,Pass,6,Low
E2813,85,None,None,None,None,Pass,6,Low
E2814,194,None,None,None,Flagged,Pass,7,Moderate
E2815,133,None,None,None,Flagged,Pass,7,Moderate
E2816,135,None,None,None,Flagged,None,9,Moderate
E2817,115,None,None,Minor,Flagged,Pass,8,Moderate
E2818,40,None,None,None,None,Pass,6,Low
E2819,39,None,None,None,None,Pass,6,Low
E2820,136,None,None,None,None,Pass,6,Low
E2821,189,None,None,None,None,Pass,6,Low
E2822,155,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E2823,108,None,None,None,None,Fail,7,Moderate
E2824,153,Major,None,None,None,Pass,8,Moderate
E2825,165,None,None,Minor,Flagged,Pass,8,Moderate
E2826,36,None,None,Major,Flagged,Pass,9,Moderate
E2827,14,None,None,None,None,Pass,6,Low
E2828,186,None,None,None,None,Pass,6,Low
E2829,122,None,None,None,None,Pass,6,Low
E2830,144,Major,None,None,Flagged,Pass,9,Moderate
E2831,155,None,None,None,Flagged,Pass,7,Moderate
E2832,159,None,None,None,Flagged,Pass,7,Moderate
E2833,152,None,None,Minor,Flagged,Fail,9,Moderate
E2834,116,None,None,None,None,Pass,6,Low
E2835,41,None,None,None,None,Pass,6,Low
E2836,179,None,None,Minor,None,Pass,7,Moderate
E2837,192,None,None,None,None,Pass,6,Low
E2838,61,None,None,None,Flagged,Pass,7,Moderate
E2839,86,Minor,None,Major,None,Pass,9,Moderate
E2840,188,None,None,None,None,Pass,6,Low
E2841,135,None,None,Minor,None,Fail,8,Moderate
E2842,142,None,None,None,None,Pass,6,Low
E2843,167,None,None,None,None,Fail,7,Moderate
E2844,193,None,Within past year,None,None,Pass,8,Moderate
E2845,100,None,None,None,None,Pass,6,Low
E2846,16,None,None,Minor,None,Pass,7,Moderate
E2847,157,None,None,None,None,Pass,6,Low
E2848,196,None,None,None,None,Pass,6,Low
E2849,61,None,None,None,None,Pass,6,Low
E2850,64,None,None,None,Flagged,Pass,7,Moderate
E2851,52,None,None,None,Flagged,Pass,7,Moderate
E2852,73,None,Within past year,None,None,Pass,8,Moderate
E2853,63,None,None,None,None,Pass,6,Low
E2854,94,None,None,None,None,Pass,6,Low
E2855,170,None,None,None,None,Pass,6,Low
E2856,173,None,None,None,None,Pass,6,Low
E2857,168,None,None,None,None,Pass,6,Low
E2858,16,None,None,None,None,Fail,7,Moderate
E2859,72,Minor,None,None,None,Pass,7,Moderate
E2860,140,None,None,None,None,Pass,6,Low
E2861,172,Minor,None,None,None,Pass,7,Moderate
E2862,50,None,Within past year,None,None,Pass,8,Moderate
E2863,157,None,None,None,None,Pass,6,Low
E2864,137,None,None,None,Flagged,Pass,7,Moderate
E2865,154,None,None,None,None,Fail,7,Moderate
E2866,134,None,None,None,None,Pass,6,Low
E2867,143,None,None,None,None,Pass,6,Low
E2868,64,None,None,None,Flagged,Pass,7,Moderate
E2869,197,None,None,None,Flagged,Fail,8,Moderate
E2870,170,None,Within past 1-3 years,Major,None,Pass,9,Moderate
E2871,37,None,None,None,None,Pass,6,Low
E2872,96,Minor,None,None,None,Pass,7,Moderate
E2873,116,None,None,Minor,Flagged,Pass,8,Moderate
E2874,98,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2875,39,None,None,Minor,None,Pass,7,Moderate
E2876,34,None,None,None,None,Fail,7,Moderate
E2877,177,None,None,None,None,Pass,6,Low
E2878,52,None,None,None,None,Pass,6,Low
E2879,176,Minor,None,None,Flagged,Pass,8,Moderate
E2880,150,Minor,None,None,None,Pass,7,Moderate
E2881,173,None,None,None,None,Pass,6,Low
E2882,24,None,None,None,Flagged,Pass,7,Moderate
E2883,25,None,Within past 1-3 years,None,None,Fail,8,Moderate
E2884,197,None,None,None,None,Pass,6,Low
E2885,149,None,None,None,None,Pass,6,Low
E2886,89,Minor,None,None,None,Pass,7,Moderate
E2887,12,None,None,None,None,Pass,6,Low
E2888,118,None,None,None,None,Pass,6,Low
E2889,105,None,None,None,None,Pass,6,Low
E2890,146,None,None,None,None,Pass,6,Low
E2891,28,Minor,None,Minor,None,None,10,Moderate
E2892,153,None,None,None,None,Pass,6,Low
E2893,21,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2894,184,None,Within past year,None,None,Pass,8,Moderate
E2895,185,None,None,None,None,Pass,6,Low
E2896,11,None,None,None,None,Pass,6,Low
E2897,57,None,None,None,None,Pass,6,Low
E2898,184,None,None,None,None,Pass,6,Low
E2899,169,None,None,None,None,Pass,6,Low
E2900,167,None,None,Minor,None,Pass,7,Moderate
E2901,101,None,None,None,None,Pass,6,Low
E2902,33,None,None,None,None,Pass,6,Low
E2903,112,Major,None,None,Flagged,Pass,9,Moderate
E2904,35,None,None,Minor,None,Pass,7,Moderate
E2905,165,Minor,None,None,None,Pass,7,Moderate
E2906,61,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2907,85,None,None,None,None,Pass,6,Low
E2908,76,None,None,None,None,Pass,6,Low
E2909,68,None,None,None,None,Pass,6,Low
E2910,102,None,None,Minor,None,Pass,7,Moderate
E2911,137,None,None,None,Flagged,Pass,7,Moderate
E2912,138,None,None,None,None,Pass,6,Low
E2913,103,None,None,None,None,Pass,6,Low
E2914,183,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2915,108,None,None,None,None,Pass,6,Low
E2916,124,None,None,None,None,None,8,Moderate
E2917,81,None,None,None,None,Pass,6,Low
E2918,133,None,None,None,None,Pass,6,Low
E2919,148,None,None,Minor,None,Pass,7,Moderate
E2920,90,Major,None,None,None,Pass,8,Moderate
E2921,26,Minor,Within past year,Major,None,Fail,12,Moderate
E2922,183,Minor,None,None,Flagged,Pass,8,Moderate
E2923,140,None,None,None,None,Pass,6,Low
E2924,44,None,None,None,None,Pass,6,Low
E2925,142,None,None,None,None,Pass,6,Low
E2926,155,None,None,None,None,Pass,6,Low
E2927,78,None,None,None,None,Pass,6,Low
E2928,137,None,None,None,None,Pass,6,Low
E2929,143,None,None,None,None,Pass,6,Low
E2930,180,None,None,None,None,Pass,6,Low
E2931,25,None,Within past year,Minor,None,Pass,9,Moderate
E2932,83,None,None,None,None,Pass,6,Low
E2933,39,None,None,None,None,Pass,6,Low
E2934,123,None,None,None,None,Pass,6,Low
E2935,110,None,None,None,None,Pass,6,Low
E2936,59,None,None,None,None,Pass,6,Low
E2937,116,None,None,Minor,None,Pass,7,Moderate
E2938,164,None,None,None,None,Pass,6,Low
E2939,177,Minor,None,None,None,Fail,8,Moderate
E2940,98,None,None,None,None,Pass,6,Low
E2941,24,None,Within past year,None,None,Pass,8,Moderate
E2942,150,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2943,21,None,None,None,None,Pass,6,Low
E2944,184,Minor,None,None,Flagged,Pass,8,Moderate
E2945,106,None,None,None,Flagged,Pass,7,Moderate
E2946,98,None,None,None,None,Pass,6,Low
E2947,15,None,None,None,None,Pass,6,Low
E2948,87,None,None,None,Flagged,Pass,7,Moderate
E2949,172,None,None,None,None,Pass,6,Low
E2950,99,None,None,None,None,Pass,6,Low
E2951,136,None,None,None,None,Pass,6,Low
E2952,193,None,None,None,None,Pass,6,Low
E2953,89,None,None,None,None,Pass,6,Low
E2954,105,None,None,Minor,None,Pass,7,Moderate
E2955,95,None,None,None,None,Pass,6,Low
E2956,63,None,None,None,None,Pass,6,Low
E2957,175,None,Within past year,None,None,Pass,8,Moderate
E2958,109,None,None,None,Flagged,Pass,7,Moderate
E2959,102,None,None,None,None,Pass,6,Low
E2960,62,None,Within past year,None,None,Pass,8,Moderate
E2961,121,None,None,None,None,Pass,6,Low
E2962,37,None,None,Major,None,Pass,8,Moderate
E2963,145,None,None,None,None,Pass,6,Low
E2964,58,None,None,None,None,Pass,6,Low
E2965,162,None,None,None,None,Fail,7,Moderate
E2966,51,Major,None,None,Flagged,Pass,9,Moderate
E2967,145,None,None,None,Flagged,Pass,7,Moderate
E2968,139,None,Within past year,None,None,None,10,Moderate
E2969,147,None,None,None,Flagged,Pass,7,Moderate
E2970,119,None,None,Minor,None,Pass,7,Moderate
E2971,32,None,None,None,Flagged,Pass,7,Moderate
E2972,28,None,None,None,None,Pass,6,Low
E2973,168,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2974,99,None,None,None,None,Pass,6,Low
E2975,95,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E2976,195,None,None,None,None,Pass,6,Low
E2977,111,None,None,None,Flagged,Pass,7,Moderate
E2978,37,None,Within past year,Minor,None,Pass,9,Moderate
E2979,146,None,None,None,None,Fail,7,Moderate
E2980,195,None,None,None,None,Pass,6,Low
E2981,112,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2982,111,None,None,Minor,None,Pass,7,Moderate
E2983,111,None,None,None,None,Pass,6,Low
E2984,68,None,Within past year,None,None,Pass,8,Moderate
E2985,196,None,None,None,Flagged,Pass,7,Moderate
E2986,19,None,None,None,None,Pass,6,Low
E2987,81,None,None,None,None,Pass,6,Low
E2988,44,None,None,None,None,Fail,7,Moderate
E2989,137,None,None,None,Flagged,Pass,7,Moderate
E2990,39,None,None,Minor,None,Fail,8,Moderate
E2991,198,None,None,Minor,Flagged,Pass,8,Moderate
E2992,154,None,None,None,None,Pass,6,Low
E2993,15,None,None,None,None,Pass,6,Low
E2994,31,None,None,None,None,Pass,6,Low
E2995,90,None,None,None,None,Pass,6,Low
E2996,185,None,Within past year,None,Flagged,Pass,9,Moderate
E2997,178,None,None,None,None,Pass,6,Low
E2998,17,None,None,None,None,Pass,6,Low
E2999,159,None,None,None,None,Pass,6,Low
E3000,136,None,Within past year,None,None,Pass,8,Moderate
E3001,89,None,None,None,None,Pass,6,Low
E3002,33,None,None,None,Flagged,Pass,7,Moderate
E3003,16,None,None,None,None,Pass,6,Low
E3004,32,None,None,None,None,Pass,6,Low
E3005,95,None,None,None,Flagged,Fail,8,Moderate
E3006,189,None,None,None,Flagged,Pass,7,Moderate
E3007,153,None,None,None,None,Pass,6,Low
E3008,84,None,None,None,Flagged,Pass,7,Moderate
E3009,141,None,None,None,Flagged,Pass,7,Moderate
E3010,101,None,None,None,None,Pass,6,Low
E3011,57,None,None,None,None,Pass,6,Low
E3012,108,None,None,Major,None,Pass,8,Moderate
E3013,39,None,None,None,Flagged,Pass,7,Moderate
E3014,138,None,None,None,None,Pass,6,Low
E3015,142,None,None,None,Flagged,Pass,7,Moderate
E3016,135,Major,Within past 1-3 years,None,None,Pass,9,Moderate
E3017,30,None,None,None,None,Pass,6,Low
E3018,87,None,None,None,None,Pass,6,Low
E3019,65,None,None,None,None,Pass,6,Low
E3020,64,None,None,None,None,Pass,6,Low
E3021,190,None,None,None,None,Pass,6,Low
E3022,34,None,None,None,None,Pass,6,Low
E3023,97,None,None,None,None,Pass,6,Low
E3024,22,None,None,None,None,Pass,6,Low
E3025,35,Major,None,None,None,Pass,8,Moderate
E3026,62,None,None,None,None,Pass,6,Low
E3027,153,None,None,None,None,Pass,6,Low
E3028,125,None,None,None,Flagged,Pass,7,Moderate
E3029,136,None,None,None,None,Pass,6,Low
E3030,50,None,None,None,Flagged,Pass,7,Moderate
E3031,184,None,None,Minor,None,Pass,7,Moderate
E3032,71,None,None,None,None,Pass,6,Low
E3033,114,None,None,None,None,Pass,6,Low
E3034,13,None,None,None,Flagged,Pass,7,Moderate
E3035,163,None,None,None,None,Fail,7,Moderate
E3036,116,None,None,None,None,Pass,6,Low
E3037,152,None,None,Minor,None,Pass,7,Moderate
E3038,44,None,Within past year,None,None,Fail,9,Moderate
E3039,62,None,None,None,None,Fail,7,Moderate
E3040,44,None,None,None,None,Pass,6,Low
E3041,25,Minor,None,None,None,Pass,7,Moderate
E3042,149,None,None,None,None,Pass,6,Low
E3043,98,None,None,None,None,Pass,6,Low
E3044,93,None,Within past year,None,Flagged,Pass,9,Moderate
E3045,152,None,None,None,Flagged,Pass,7,Moderate
E3046,48,None,None,None,None,Pass,6,Low
E3047,77,None,None,None,None,Pass,6,Low
E3048,109,None,None,None,None,Fail,7,Moderate
E3049,80,None,Within past 1-3 years,Major,Flagged,Pass,10,Moderate
E3050,197,None,None,None,Flagged,Pass,7,Moderate
E3051,161,None,None,None,None,Pass,6,Low
E3052,29,None,None,None,None,Pass,6,Low
E3053,66,None,None,None,Flagged,Pass,7,Moderate
E3054,133,None,Within past 1-3 years,None,None,Fail,8,Moderate
E3055,40,None,None,None,None,Pass,6,Low
E3056,146,None,None,None,None,Fail,7,Moderate
E3057,163,None,None,Minor,None,Pass,7,Moderate
E3058,71,None,None,None,Flagged,Pass,7,Moderate
E3059,74,None,None,None,None,Pass,6,Low
E3060,152,None,None,None,None,Pass,6,Low
E3061,142,None,None,None,None,Pass,6,Low
E3062,137,None,None,None,None,Pass,6,Low
E3063,70,None,None,None,None,Pass,6,Low
E3064,45,None,None,None,None,Fail,7,Moderate
E3065,30,None,Within past year,None,None,Pass,8,Moderate
E3066,93,None,None,None,None,Pass,6,Low
E3067,65,None,None,None,None,Pass,6,Low
E3068,54,None,None,None,None,Pass,6,Low
E3069,63,None,None,None,Flagged,Pass,7,Moderate
E3070,52,None,None,None,None,Pass,6,Low
E3071,59,None,None,None,None,Pass,6,Low
E3072,196,None,None,None,None,Pass,6,Low
E3073,197,None,None,None,Flagged,Pass,7,Moderate
E3074,109,None,None,None,None,Pass,6,Low
E3075,60,None,None,None,None,Fail,7,Moderate
E3076,58,None,None,None,None,Pass,6,Low
E3077,101,None,None,None,Flagged,Pass,7,Moderate
E3078,72,None,None,None,None,Pass,6,Low
E3079,154,None,None,Minor,Flagged,Pass,8,Moderate
E3080,97,None,None,None,None,Pass,6,Low
E3081,177,None,None,None,None,Fail,7,Moderate
E3082,66,None,None,None,None,Pass,6,Low
E3083,178,None,None,None,Flagged,Pass,7,Moderate
E3084,71,None,None,None,Flagged,Pass,7,Moderate
E3085,20,None,None,Minor,None,Pass,7,Moderate
E3086,28,None,None,None,None,Pass,6,Low
E3087,118,None,None,None,None,Pass,6,Low
E3088,51,None,None,None,Flagged,Pass,7,Moderate
E3089,77,None,None,None,None,Pass,6,Low
E3090,83,None,None,None,Flagged,Pass,7,Moderate
E3091,127,None,None,None,None,Pass,6,Low
E3092,130,None,None,None,Flagged,Fail,8,Moderate
E3093,117,None,None,None,None,Pass,6,Low
E3094,107,None,None,None,Flagged,Pass,7,Moderate
E3095,173,Minor,Within past 1-3 years,Minor,None,Pass,9,Moderate
E3096,168,None,None,None,None,Fail,7,Moderate
E3097,15,None,None,None,None,Pass,6,Low
E3098,155,None,None,None,Flagged,Pass,7,Moderate
E3099,118,None,None,None,None,Pass,6,Low
E3100,196,None,None,None,None,Fail,7,Moderate
E3101,48,None,None,None,None,Pass,6,Low
E3102,187,None,None,None,None,Pass,6,Low
E3103,29,None,None,None,None,Pass,6,Low
E3104,170,None,None,None,None,Pass,6,Low
E3105,22,None,None,None,None,Pass,6,Low
E3106,18,None,None,None,None,Pass,6,Low
E3107,58,None,None,None,None,Pass,6,Low
E3108,25,None,None,None,None,Pass,6,Low
E3109,51,None,None,None,None,Pass,6,Low
E3110,184,None,None,None,None,Pass,6,Low
E3111,106,None,None,None,None,Pass,6,Low
E3112,92,None,None,None,None,Pass,6,Low
E3113,86,None,Within past year,None,None,Pass,8,Moderate
E3114,53,None,None,None,None,Fail,7,Moderate
E3115,37,None,None,None,None,Pass,6,Low
E3116,100,None,None,None,None,Pass,6,Low
E3117,99,None,None,None,Flagged,Pass,7,Moderate
E3118,25,None,None,None,None,Pass,6,Low
E3119,38,None,None,Minor,None,Pass,7,Moderate
E3120,178,None,None,None,Flagged,Pass,7,Moderate
E3121,171,None,None,None,None,Pass,6,Low
E3122,123,None,None,None,None,Pass,6,Low
E3123,62,None,None,None,None,Pass,6,Low
E3124,144,None,None,None,None,Pass,6,Low
E3125,115,None,None,None,Flagged,Pass,7,Moderate
E3126,104,None,None,None,None,Pass,6,Low
E3127,31,None,None,None,None,Pass,6,Low
E3128,87,None,None,None,None,Fail,7,Moderate
E3129,103,None,None,None,Flagged,Pass,7,Moderate
E3130,39,None,None,None,None,Pass,6,Low
E3131,139,None,None,Minor,Flagged,Pass,8,Moderate
E3132,85,None,None,None,None,Pass,6,Low
E3133,123,None,None,None,None,Pass,6,Low
E3134,118,None,None,None,Flagged,Fail,8,Moderate
E3135,40,Minor,None,None,None,Pass,7,Moderate
E3136,72,None,None,None,None,Pass,6,Low
E3137,193,None,Within past 1-3 years,None,None,Pass,7,Moderate
E3138,100,None,None,None,None,Pass,6,Low
E3139,191,None,None,None,None,Pass,6,Low
E3140,68,None,None,None,None,Pass,6,Low
E3141,40,None,None,None,None,Pass,6,Low
E3142,14,None,None,None,None,Pass,6,Low
E3143,28,None,None,None,Flagged,Pass,7,Moderate
E3144,128,None,None,None,None,Pass,6,Low
E3145,130,None,None,None,None,Pass,6,Low
E3146,145,None,Within past 1-3 years,Major,None,Pass,9,Moderate
E3147,153,None,None,None,None,Pass,6,Low
E3148,87,None,None,None,None,Pass,6,Low
E3149,142,None,None,None,Flagged,Pass,7,Moderate
E3150,164,None,None,None,None,Pass,6,Low
E3151,11,None,None,None,None,Pass,6,Low
E3152,73,None,None,None,None,Fail,7,Moderate
E3153,55,Major,None,None,None,Pass,8,Moderate
E3154,128,None,None,None,None,Fail,7,Moderate
E3155,123,None,None,None,None,Pass,6,Low
E3156,55,None,None,None,Flagged,Pass,7,Moderate
E3157,65,None,None,None,None,Pass,6,Low
E3158,151,None,None,None,None,Pass,6,Low
E3159,134,None,None,None,Flagged,Pass,7,Moderate
E3160,74,None,None,None,None,Pass,6,Low
E3161,43,None,Within past year,None,None,Pass,8,Moderate
E3162,73,None,None,None,Flagged,Pass,7,Moderate
E3163,177,None,None,None,None,Pass,6,Low
E3164,166,None,None,None,None,Pass,6,Low
E3165,51,Major,None,None,None,Pass,8,Moderate
E3166,52,None,None,None,None,Pass,6,Low
E3167,142,None,None,None,None,Pass,6,Low
E3168,77,None,None,None,None,Pass,6,Low
E3169,68,Minor,None,None,None,None,9,Moderate
E3170,97,None,None,None,None,Pass,6,Low
