Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Total Risk Score,Risk Category
E2697,198,None,None,None,Flagged,Pass,7,Moderate
E2698,32,None,None,None,None,Pass,6,Low
E2699,83,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2700,27,None,None,None,Flagged,Pass,7,Moderate
E2701,90,None,None,None,Flagged,Pass,7,Moderate
E2702,88,None,None,None,None,Pass,6,Low
E2703,177,Major,None,None,None,Pass,8,Moderate
E2704,50,None,None,None,None,Pass,6,Low
E2705,120,None,None,None,None,Pass,6,Low
E2706,105,None,None,Minor,None,Pass,7,Moderate
E2707,96,None,None,None,None,Pass,6,Low
E2708,70,None,None,None,None,Pass,6,Low
E2709,66,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2710,40,None,None,None,None,Pass,6,Low
E2711,115,None,None,None,None,Pass,6,Low
E2712,187,None,None,None,None,Pass,6,Low
E2713,61,None,None,None,Flagged,Pass,7,Moderate
E2714,145,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E2715,138,None,None,None,None,Pass,6,Low
E2716,173,None,None,None,None,Fail,7,Moderate
E2717,156,None,None,None,Flagged,Pass,7,Moderate
E2718,105,Minor,Within past year,None,None,Pass,9,Moderate
E2719,75,None,None,None,None,Fail,7,Moderate
E2720,163,None,None,None,Flagged,Pass,7,Moderate
E2721,44,None,None,None,None,Pass,6,Low
E2722,119,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2723,125,None,Within past year,None,None,Pass,8,Moderate
E2724,70,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2725,22,None,None,None,None,Pass,6,Low
E2726,95,None,None,None,None,Pass,6,Low
E2727,158,None,None,None,None,Pass,6,Low
E2728,35,None,None,None,Flagged,Pass,7,Moderate
E2729,47,None,None,None,None,Pass,6,Low
E2730,187,None,None,None,None,Pass,6,Low
E2731,142,None,None,None,None,Pass,6,Low
E2732,25,None,Within past year,Minor,None,Pass,9,Moderate
E2733,70,None,None,None,None,Pass,6,Low
E2734,69,None,None,None,None,Pass,6,Low
E2735,154,None,None,Minor,None,Pass,7,Moderate
E2736,161,None,None,None,Flagged,Pass,7,Moderate
E2737,17,Minor,None,None,None,None,9,Moderate
E2738,143,None,None,None,Flagged,Pass,7,Moderate
E2739,50,None,None,None,None,Pass,6,Low
E2740,108,None,None,None,None,Pass,6,Low
E2741,127,None,None,None,Flagged,Pass,7,Moderate
E2742,61,None,None,None,Flagged,Pass,7,Moderate
E2743,15,None,None,None,None,Pass,6,Low
E2744,170,None,None,None,None,Pass,6,Low
E2745,176,None,None,Minor,None,Pass,7,Moderate
E2746,188,None,None,None,None,Pass,6,Low
E2747,77,None,None,Minor,Flagged,Pass,8,Moderate
E2748,34,None,None,None,Flagged,Fail,8,Moderate
E2749,54,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2750,54,None,None,None,Flagged,Fail,8,Moderate
E2751,141,None,None,None,None,Pass,6,Low
E2752,43,None,None,None,None,Pass,6,Low
E2753,41,None,None,None,None,Pass,6,Low
E2754,67,None,None,None,None,Pass,6,Low
E2755,46,None,None,None,None,Pass,6,Low
E2756,140,None,None,None,None,Pass,6,Low
E2757,135,Minor,None,None,None,Pass,7,Moderate
E2758,64,Minor,None,None,Flagged,Pass,8,Moderate
E2759,124,None,None,None,None,Pass,6,Low
E2760,81,None,None,None,None,Pass,6,Low
E2761,96,None,None,None,Flagged,Pass,7,Moderate
E2762,124,None,None,None,None,Pass,6,Low
E2763,171,None,None,None,Flagged,Fail,8,Moderate
E2764,106,None,None,None,None,Pass,6,Low
E2765,38,None,None,None,None,Pass,6,Low
E2766,30,Minor,None,Minor,None,Pass,8,Moderate
E2767,13,Minor,None,None,Flagged,Pass,8,Moderate
E2768,136,None,None,None,None,Pass,6,Low
E2769,100,Minor,None,Minor,Flagged,Pass,9,Moderate
E2770,109,None,None,None,None,Pass,6,Low
E2771,127,None,None,None,None,Pass,6,Low
E2772,186,None,Within past year,None,Flagged,Pass,9,Moderate
E2773,158,None,None,None,None,Pass,6,Low
E2774,158,None,None,None,Flagged,Pass,7,Moderate
E2775,40,None,None,None,None,Pass,6,Low
E2776,78,None,None,None,None,Pass,6,Low
E2777,187,None,None,None,None,Pass,6,Low
E2778,68,None,None,None,None,Pass,6,Low
E2779,152,Minor,None,None,None,Pass,7,Moderate
E2780,109,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E2781,157,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E2782,160,Minor,None,None,None,Pass,7,Moderate
E2783,116,None,None,Minor,None,Pass,7,Moderate
E2784,175,None,None,None,Flagged,Pass,7,Moderate
E2785,155,None,None,Minor,None,Pass,7,Moderate
E2786,79,None,None,None,Flagged,Pass,7,Moderate
E2787,150,None,None,None,None,Pass,6,Low
E2788,193,None,Within past year,None,None,Pass,8,Moderate
E2789,132,None,None,None,Flagged,Pass,7,Moderate
E2790,198,None,None,None,None,Pass,6,Low
E2791,23,None,None,None,None,Pass,6,Low
E2792,32,None,None,None,None,Pass,6,Low
E2793,70,None,None,None,None,Pass,6,Low
E2794,109,Minor,None,None,None,Pass,7,Moderate
E2795,98,None,None,None,None,Fail,7,Moderate
E2796,197,None,None,None,None,Pass,6,Low
E2797,50,None,None,None,None,Pass,6,Low
E2798,29,None,None,None,None,Pass,6,Low
E2799,119,None,None,None,Flagged,Pass,7,Moderate
E2800,161,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2801,29,None,None,None,None,Pass,6,Low
E2802,174,None,None,Minor,None,Pass,7,Moderate
E2803,23,Minor,Within past year,None,None,Fail,10,Moderate
E2804,20,None,None,None,None,Pass,6,Low
E2805,129,None,None,None,None,Pass,6,Low
E2806,168,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2807,148,None,None,None,Flagged,Pass,7,Moderate
E2808,156,None,None,Minor,Flagged,Pass,8,Moderate
E2809,40,Major,None,None,None,Pass,8,Moderate
E2810,71,None,None,None,Flagged,Pass,7,Moderate
E2811,18,None,None,None,None,Pass,6,Low
E2812,81,None,None,None,None,Pass,6,Low
E2813,127,None,Within past year,Minor,None,Pass,9,Moderate
E2814,47,None,None,Major,None,Pass,8,Moderate
E2815,155,None,None,None,None,Pass,6,Low
E2816,144,None,None,None,None,Pass,6,Low
E2817,118,None,None,None,None,Pass,6,Low
E2818,57,None,None,None,None,None,8,Moderate
E2819,164,Minor,None,None,None,Pass,7,Moderate
E2820,181,None,None,None,None,Pass,6,Low
E2821,35,None,None,None,Flagged,Pass,7,Moderate
E2822,195,None,None,Major,None,Pass,8,Moderate
E2823,41,None,None,None,Flagged,Pass,7,Moderate
E2824,91,None,None,Major,None,Pass,8,Moderate
E2825,113,None,None,None,Flagged,Pass,7,Moderate
E2826,20,None,None,Minor,None,Pass,7,Moderate
E2827,65,None,None,None,Flagged,Pass,7,Moderate
E2828,14,None,None,None,None,Pass,6,Low
E2829,98,None,None,Minor,None,Fail,8,Moderate
E2830,174,None,None,Major,None,Pass,8,Moderate
E2831,134,None,None,None,None,Pass,6,Low
E2832,36,None,None,Minor,None,Pass,7,Moderate
E2833,19,None,Within past 1-3 years,None,None,Fail,8,Moderate
E2834,41,None,None,None,None,Pass,6,Low
E2835,144,None,None,Minor,None,Pass,7,Moderate
E2836,76,None,None,Minor,None,Pass,7,Moderate
E2837,150,Minor,None,None,None,Pass,7,Moderate
E2838,51,None,None,None,Flagged,Pass,7,Moderate
E2839,200,None,None,None,None,Fail,8,Moderate
E2840,12,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2841,154,None,None,None,None,Pass,6,Low
E2842,19,None,None,None,None,Pass,6,Low
E2843,190,None,None,None,None,Pass,6,Low
E2844,79,None,None,None,Flagged,Fail,8,Moderate
E2845,68,None,None,Minor,None,Pass,7,Moderate
E2846,134,None,None,None,Flagged,Pass,7,Moderate
E2847,175,None,None,None,Flagged,Pass,7,Moderate
E2848,79,Minor,None,None,None,Pass,7,Moderate
E2849,180,None,None,None,None,Pass,6,Low
E2850,192,None,None,None,None,Pass,6,Low
E2851,132,None,None,Major,None,Pass,8,Moderate
E2852,86,Minor,None,None,Flagged,Fail,9,Moderate
E2853,75,None,None,None,None,Pass,6,Low
E2854,138,None,None,None,None,Pass,6,Low
E2855,168,None,None,None,None,Pass,6,Low
E2856,69,None,None,None,None,Pass,6,Low
E2857,11,None,None,None,None,Pass,6,Low
E2858,115,None,None,None,None,Pass,6,Low
E2859,139,None,None,None,None,Pass,6,Low
E2860,77,None,None,None,Flagged,Pass,7,Moderate
E2861,136,None,None,None,None,Pass,6,Low
E2862,132,None,None,Minor,None,Fail,8,Moderate
E2863,68,Minor,None,None,Flagged,Pass,8,Moderate
E2864,50,None,None,None,None,Fail,7,Moderate
E2865,85,None,None,None,None,None,8,Moderate
E2866,62,None,None,None,None,Pass,6,Low
E2867,103,None,None,None,None,Fail,7,Moderate
E2868,175,Minor,None,None,Flagged,Fail,9,Moderate
E2869,199,None,None,None,None,Pass,6,Low
E2870,56,None,None,None,None,Pass,6,Low
E2871,185,Major,None,None,None,Fail,9,Moderate
E2872,11,None,Within past year,Minor,None,Pass,9,Moderate
E2873,58,None,None,None,None,Pass,6,Low
E2874,112,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2875,87,None,None,None,None,Pass,6,Low
E2876,70,None,None,None,None,Pass,6,Low
E2877,40,None,None,None,Flagged,Pass,7,Moderate
E2878,26,None,None,Minor,None,Pass,7,Moderate
E2879,19,None,None,None,None,Pass,6,Low
E2880,114,None,None,None,None,Pass,6,Low
E2881,76,None,None,None,None,Pass,6,Low
E2882,76,None,None,None,None,Pass,6,Low
E2883,112,None,None,None,None,Pass,6,Low
E2884,125,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2885,169,None,None,None,None,Fail,7,Moderate
E2886,82,None,None,None,None,Fail,7,Moderate
E2887,99,None,None,None,None,Pass,6,Low
E2888,67,None,None,None,None,Pass,6,Low
E2889,194,None,None,None,None,Pass,6,Low
E2890,134,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E2891,87,None,None,Major,Flagged,Pass,9,Moderate
E2892,172,None,None,Minor,Flagged,Pass,8,Moderate
E2893,173,None,None,None,None,Pass,6,Low
E2894,16,None,None,None,None,Pass,6,Low
E2895,154,None,None,None,None,Pass,6,Low
E2896,81,None,None,None,None,Fail,7,Moderate
E2897,136,None,None,None,None,None,8,Moderate
E2898,105,None,None,None,None,Pass,6,Low
E2899,50,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2900,181,None,None,None,None,Pass,6,Low
E2901,122,None,None,None,None,Fail,7,Moderate
E2902,97,None,None,None,None,Pass,6,Low
E2903,125,None,Within past year,None,None,Pass,8,Moderate
E2904,159,None,None,None,None,Pass,6,Low
E2905,120,None,None,None,None,Pass,6,Low
E2906,191,None,None,None,None,Pass,6,Low
E2907,53,None,None,None,Flagged,Pass,7,Moderate
E2908,114,None,None,None,None,Pass,6,Low
E2909,63,None,None,None,None,Pass,6,Low
E2910,40,None,None,None,None,Pass,6,Low
E2911,26,None,None,None,None,Pass,6,Low
E2912,126,None,None,None,None,Pass,6,Low
E2913,64,None,None,None,None,Pass,6,Low
E2914,18,None,None,None,None,Pass,6,Low
E2915,100,None,None,None,None,Pass,6,Low
E2916,38,None,None,Minor,None,Pass,7,Moderate
E2917,102,None,None,Minor,None,Fail,8,Moderate
E2918,199,None,None,None,None,Pass,6,Low
E2919,148,None,None,None,None,Pass,6,Low
E2920,158,None,None,None,None,Pass,6,Low
E2921,122,Minor,None,None,None,Pass,7,Moderate
E2922,91,None,None,None,Flagged,Fail,8,Moderate
E2923,186,None,None,None,None,Pass,6,Low
E2924,78,None,None,None,Flagged,Pass,7,Moderate
E2925,194,None,None,None,None,Pass,6,Low
E2926,93,None,Within past year,None,None,Pass,8,Moderate
E2927,124,Minor,None,None,None,Pass,7,Moderate
E2928,80,None,None,None,None,Pass,6,Low
E2929,152,None,None,None,None,Fail,7,Moderate
E2930,20,None,None,None,None,Pass,6,Low
E2931,127,None,None,None,None,Pass,6,Low
E2932,156,None,None,None,None,Fail,7,Moderate
E2933,178,None,None,None,None,Pass,6,Low
E2934,174,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E2935,93,None,None,None,None,Pass,6,Low
E2936,149,None,None,Minor,None,Pass,7,Moderate
E2937,50,None,None,None,None,Pass,6,Low
E2938,24,Major,None,None,None,Pass,8,Moderate
E2939,116,None,None,None,None,Pass,6,Low
E2940,200,None,None,None,None,Pass,7,Moderate
E2941,166,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2942,13,None,None,Minor,None,Pass,7,Moderate
E2943,50,None,None,Minor,None,Pass,7,Moderate
E2944,147,None,None,None,Flagged,Pass,7,Moderate
E2945,152,None,None,Minor,None,Pass,7,Moderate
E2946,13,None,None,None,None,Pass,6,Low
E2947,53,None,None,None,None,Pass,6,Low
E2948,56,None,None,None,None,Pass,6,Low
E2949,48,None,None,None,None,Pass,6,Low
E2950,85,None,None,None,None,Pass,6,Low
E2951,35,None,None,None,None,Pass,6,Low
E2952,159,Minor,None,None,None,Pass,7,Moderate
E2953,180,Major,None,None,None,Pass,8,Moderate
E2954,29,Minor,None,None,Flagged,Pass,8,Moderate
E2955,70,None,None,None,None,Pass,6,Low
E2956,74,None,None,None,None,Pass,6,Low
E2957,193,None,Within past year,None,Flagged,Pass,9,Moderate
E2958,141,None,None,None,Flagged,Pass,7,Moderate
E2959,52,Major,None,None,None,Pass,8,Moderate
E2960,115,None,None,None,None,Pass,6,Low
E2961,21,None,None,None,None,Pass,6,Low
E2962,123,Minor,None,None,None,Fail,8,Moderate
E2963,14,None,None,None,None,Pass,6,Low
E2964,74,None,None,None,None,Pass,6,Low
E2965,93,Minor,None,None,Flagged,Pass,8,Moderate
E2966,77,None,None,None,None,Pass,6,Low
E2967,170,None,None,None,None,Pass,6,Low
E2968,81,None,None,None,None,Pass,6,Low
E2969,12,None,None,None,Flagged,Pass,7,Moderate
E2970,159,None,None,None,None,Pass,6,Low
E2971,79,Major,None,None,None,Pass,8,Moderate
E2972,109,None,None,None,None,Pass,6,Low
E2973,200,None,None,None,None,Pass,7,Moderate
E2974,89,None,None,Minor,None,Pass,7,Moderate
E2975,103,None,Within past year,None,None,Pass,8,Moderate
E2976,124,None,None,None,Flagged,Pass,7,Moderate
E2977,136,None,None,None,None,Pass,6,Low
E2978,48,None,None,None,None,Pass,6,Low
E2979,153,None,None,None,None,Pass,6,Low
E2980,76,None,None,Minor,None,Pass,7,Moderate
E2981,192,None,None,Major,Flagged,Fail,10,Moderate
E2982,50,None,None,None,Flagged,Pass,7,Moderate
E2983,154,None,None,None,None,Pass,6,Low
E2984,52,None,None,None,None,Fail,7,Moderate
E2985,133,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2986,196,None,None,None,Flagged,Pass,7,Moderate
E2987,165,None,None,None,None,Fail,7,Moderate
E2988,60,None,None,Minor,Flagged,Pass,8,Moderate
E2989,199,None,None,Minor,None,Pass,7,Moderate
E2990,91,None,None,None,None,Pass,6,Low
E2991,56,None,None,None,Flagged,Pass,7,Moderate
E2992,128,Major,None,None,None,Pass,8,Moderate
E2993,103,None,None,Minor,Flagged,Pass,8,Moderate
E2994,198,None,None,None,None,Pass,6,Low
E2995,52,Minor,None,None,None,Pass,7,Moderate
E2996,94,None,None,None,None,Pass,6,Low
E2997,158,None,None,None,None,Pass,6,Low
E2998,40,None,None,None,None,Pass,6,Low
E2999,72,None,None,None,None,Pass,6,Low
E3000,100,None,Within past year,Minor,None,Pass,9,Moderate
E3001,123,None,None,None,None,Pass,6,Low
E3002,19,None,None,Major,None,Pass,8,Moderate
E3003,139,None,None,None,None,Pass,6,Low
E3004,61,None,None,None,None,Pass,6,Low
E3005,112,Minor,None,None,None,Pass,7,Moderate
E3006,150,Minor,None,None,Flagged,Pass,8,Moderate
E3007,108,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E3008,91,None,None,None,Flagged,Pass,7,Moderate
E3009,167,None,None,None,Flagged,Pass,7,Moderate
E3010,129,None,Within past year,None,None,Pass,8,Moderate
E3011,12,None,None,None,None,Pass,6,Low
E3012,72,None,None,None,None,Pass,6,Low
E3013,160,None,None,None,Flagged,Pass,7,Moderate
E3014,36,None,None,None,None,Pass,6,Low
E3015,62,None,None,None,None,Pass,6,Low
E3016,102,None,None,None,Flagged,Pass,7,Moderate
E3017,19,None,Within past year,None,None,Pass,8,Moderate
E3018,152,None,None,Minor,None,Pass,7,Moderate
E3019,17,None,None,None,None,Pass,6,Low
E3020,87,None,None,None,None,Pass,6,Low
E3021,106,None,None,None,None,Pass,6,Low
E3022,155,Minor,Within past year,Minor,None,Pass,10,Moderate
E3023,92,None,None,None,None,Pass,6,Low
E3024,87,None,None,Minor,Flagged,Pass,8,Moderate
E3025,130,None,Within past year,None,None,Fail,9,Moderate
E3026,55,None,Within past year,None,None,Pass,8,Moderate
E3027,96,None,None,None,None,Pass,6,Low
E3028,55,None,None,Minor,None,Pass,7,Moderate
E3029,24,None,None,None,None,Pass,6,Low
E3030,171,None,None,None,Flagged,Pass,7,Moderate
E3031,26,None,None,None,Flagged,Pass,7,Moderate
E3032,15,Minor,None,None,None,Pass,7,Moderate
E3033,46,None,None,None,None,Pass,6,Low
E3034,190,None,None,Minor,None,Pass,7,Moderate
E3035,25,None,None,None,Flagged,Pass,7,Moderate
E3036,64,Minor,None,None,None,Pass,7,Moderate
E3037,112,None,None,None,None,Pass,6,Low
E3038,31,None,None,None,None,Pass,6,Low
E3039,36,None,None,None,None,Pass,6,Low
E3040,22,None,None,None,None,Pass,6,Low
E3041,171,Minor,None,None,None,Pass,7,Moderate
E3042,146,None,None,None,None,Pass,6,Low
E3043,70,None,None,None,None,Pass,6,Low
E3044,162,Minor,None,None,None,Pass,7,Moderate
E3045,113,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E3046,44,None,None,None,None,Pass,6,Low
E3047,22,None,None,None,Flagged,Pass,7,Moderate
E3048,187,None,None,None,Flagged,Fail,8,Moderate
E3049,146,None,None,None,Flagged,Pass,7,Moderate
E3050,172,None,None,None,Flagged,Pass,7,Moderate
E3051,179,None,None,None,None,Pass,6,Low
E3052,42,None,None,None,None,Pass,6,Low
E3053,28,None,None,None,None,Pass,6,Low
E3054,17,None,None,None,None,Pass,6,Low
E3055,53,None,None,None,None,Pass,6,Low
E3056,12,None,None,None,None,Pass,6,Low
E3057,140,None,None,None,None,Pass,6,Low
E3058,33,None,None,None,Flagged,Pass,7,Moderate
E3059,109,None,None,None,None,Pass,6,Low
E3060,199,None,None,None,None,Pass,6,Low
E3061,168,None,None,None,None,Pass,6,Low
E3062,125,None,None,None,Flagged,Pass,7,Moderate
E3063,102,None,None,None,None,Pass,6,Low
E3064,191,None,None,Minor,None,Pass,7,Moderate
E3065,142,None,None,None,Flagged,Pass,7,Moderate
E3066,155,None,None,None,None,Pass,6,Low
E3067,83,None,None,None,None,Pass,6,Low
E3068,162,None,None,None,None,Pass,6,Low
E3069,43,None,None,None,Flagged,Pass,7,Moderate
E3070,44,None,None,None,None,Pass,6,Low
E3071,163,None,None,None,Flagged,Pass,7,Moderate
E3072,115,None,None,None,None,Pass,6,Low
E3073,41,None,None,None,None,Fail,7,Moderate
E3074,61,None,None,None,None,Pass,6,Low
E3075,42,None,None,None,None,Pass,6,Low
E3076,72,None,None,None,Flagged,Pass,7,Moderate
E3077,71,None,None,None,None,Pass,6,Low
E3078,63,Minor,None,None,None,Pass,7,Moderate
E3079,20,None,None,None,None,Pass,6,Low
E3080,103,Minor,None,None,Flagged,Pass,8,Moderate
E3081,74,None,Within past 1-3 years,None,None,Pass,7,Moderate
E3082,139,None,None,None,None,Pass,6,Low
E3083,102,Minor,None,None,None,Pass,7,Moderate
E3084,104,None,None,None,Flagged,Pass,7,Moderate
E3085,106,None,Within past year,None,Flagged,Pass,9,Moderate
E3086,14,None,None,None,None,Pass,6,Low
E3087,31,None,None,None,Flagged,Pass,7,Moderate
E3088,44,None,None,None,None,Pass,6,Low
E3089,193,None,None,Minor,Flagged,Pass,8,Moderate
E3090,28,None,None,None,Flagged,Pass,7,Moderate
E3091,109,Minor,None,None,None,Pass,7,Moderate
E3092,65,None,None,None,None,Pass,6,Low
E3093,78,None,None,None,None,Pass,6,Low
E3094,111,None,None,None,None,Pass,6,Low
E3095,40,None,None,None,None,Pass,6,Low
E3096,179,None,None,None,None,Pass,6,Low
E3097,64,None,None,None,None,Pass,6,Low
E3098,59,None,None,None,None,Fail,7,Moderate
E3099,187,None,None,None,Flagged,Pass,7,Moderate
E3100,164,None,None,None,None,Pass,6,Low
E3101,164,None,None,None,None,Pass,6,Low
E3102,19,None,None,None,None,Pass,6,Low
E3103,121,None,None,None,Flagged,Pass,7,Moderate
E3104,126,None,None,None,None,Pass,6,Low
E3105,57,None,None,None,None,Pass,6,Low
E3106,142,None,None,None,None,Pass,6,Low
E3107,88,None,None,None,None,Pass,6,Low
E3108,162,None,None,None,None,Pass,6,Low
E3109,118,Minor,None,None,None,Pass,7,Moderate
E3110,15,None,None,None,Flagged,Pass,7,Moderate
E3111,122,None,None,None,None,Pass,6,Low
E3112,52,None,None,None,None,Pass,6,Low
E3113,136,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E3114,192,None,None,None,Flagged,Pass,7,Moderate
E3115,55,None,None,None,Flagged,Pass,7,Moderate
E3116,147,Minor,None,None,Flagged,Pass,8,Moderate
E3117,161,None,None,None,None,Pass,6,Low
E3118,183,None,None,None,None,Pass,6,Low
E3119,20,None,None,None,None,Pass,6,Low
E3120,80,None,None,None,Flagged,Pass,7,Moderate
E3121,55,None,None,None,None,Pass,6,Low
E3122,26,None,None,None,None,Pass,6,Low
E3123,63,None,None,None,None,Pass,6,Low
E3124,33,None,None,None,None,Pass,6,Low
E3125,33,None,None,None,Flagged,Pass,7,Moderate
E3126,181,None,None,None,None,Pass,6,Low
E3127,152,None,None,None,None,Pass,6,Low
E3128,70,Minor,None,None,None,Pass,7,Moderate
E3129,29,None,None,None,None,Pass,6,Low
E3130,12,None,None,None,None,Pass,6,Low
E3131,69,None,None,Minor,None,Pass,7,Moderate
E3132,118,None,None,None,None,Fail,7,Moderate
E3133,65,None,None,None,Flagged,Pass,7,Moderate
E3134,126,None,None,None,None,Pass,6,Low
E3135,137,None,None,None,None,Pass,6,Low
E3136,197,None,None,None,None,Pass,6,Low
E3137,177,None,None,None,None,Pass,6,Low
E3138,157,None,None,None,Flagged,Pass,7,Moderate
E3139,163,None,None,None,None,Pass,6,Low
E3140,167,None,None,None,Flagged,Pass,7,Moderate
E3141,111,None,Within past year,None,None,Pass,8,Moderate
E3142,46,None,None,None,None,Fail,7,Moderate
E3143,134,Minor,None,None,Flagged,Pass,8,Moderate
E3144,153,None,None,None,Flagged,Pass,7,Moderate
E3145,87,None,None,None,None,Pass,6,Low
E3146,64,None,None,None,None,Pass,6,Low
E3147,88,Major,None,None,None,Fail,9,Moderate
E3148,164,None,None,None,None,Pass,6,Low
E3149,166,None,None,None,Flagged,Pass,7,Moderate
E3150,23,None,None,None,None,Pass,6,Low
E3151,42,None,None,None,None,Pass,6,Low
E3152,145,None,None,None,Flagged,Pass,7,Moderate
E3153,107,None,None,None,None,Pass,6,Low
E3154,119,None,None,None,None,Pass,6,Low
E3155,53,None,None,None,None,Pass,6,Low
E3156,179,None,None,None,None,Pass,6,Low
E3157,147,None,None,None,None,Pass,6,Low
E3158,14,None,None,None,None,Pass,6,Low
E3159,121,None,None,None,None,Pass,6,Low
E3160,80,None,None,None,Flagged,Pass,7,Moderate
E3161,88,None,None,None,None,Fail,7,Moderate
E3162,46,None,None,None,None,Pass,6,Low
E3163,140,None,None,Minor,None,Pass,7,Moderate
E3164,194,None,None,None,Flagged,Pass,7,Moderate
E3165,164,None,None,Minor,Flagged,Pass,8,Moderate
E3166,198,None,None,None,None,Pass,6,Low
E3167,16,None,None,None,None,None,8,Moderate
E3168,53,Minor,None,None,None,Pass,7,Moderate
E3169,21,None,None,None,Flagged,Pass,7,Moderate
E3170,180,None,None,None,None,Pass,6,Low
E3171,151,None,None,None,None,Pass,6,Low
E3172,16,None,None,None,None,Pass,6,Low
E3173,43,None,None,Major,None,Pass,8,Moderate
E3174,53,None,None,None,None,Pass,6,Low
E3175,106,None,None,Minor,None,Pass,7,Moderate
E3176,96,None,None,None,Flagged,Pass,7,Moderate
E3177,181,None,None,None,Flagged,Pass,7,Moderate
E3178,72,None,None,None,None,Fail,7,Moderate
E3179,142,None,Within past year,None,None,Pass,8,Moderate
E3180,71,None,None,None,None,Pass,6,Low
E3181,150,Minor,None,None,None,Pass,7,Moderate
E3182,124,None,None,None,None,Pass,6,Low
E3183,23,None,None,None,None,Pass,6,Low
E3184,191,None,None,None,None,Pass,6,Low
E3185,87,None,None,None,None,Pass,6,Low
E3186,184,None,None,None,None,Pass,6,Low
E3187,185,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E3188,91,None,None,None,Flagged,Pass,7,Moderate
E3189,139,None,None,Minor,Flagged,Fail,9,Moderate
E3190,176,None,None,None,Flagged,Pass,7,Moderate
E3191,181,None,None,None,None,Fail,7,Moderate
E3192,194,None,None,Minor,Flagged,Pass,8,Moderate
E3193,160,None,None,None,None,Pass,6,Low
E3194,73,None,None,None,None,Pass,6,Low
E3195,109,Minor,None,Minor,None,Pass,8,Moderate
E3196,124,None,None,Major,None,Pass,8,Moderate
E3197,141,None,None,Minor,None,Pass,7,Moderate
E3198,59,None,None,None,None,Pass,6,Low
E3199,60,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E3200,175,None,None,None,Flagged,None,9,Moderate
E3201,31,None,None,None,None,Pass,6,Low
E3202,40,None,None,None,None,Pass,6,Low
E3203,159,None,None,None,None,Fail,7,Moderate
E3204,121,Minor,None,None,None,Pass,7,Moderate
E3205,168,None,None,None,None,Pass,6,Low
E3206,70,None,None,None,Flagged,Pass,7,Moderate
E3207,39,None,Within past year,None,None,Pass,8,Moderate
E3208,58,None,None,None,None,Pass,6,Low
E3209,142,None,None,None,Flagged,Pass,7,Moderate
E3210,175,None,None,None,None,Pass,6,Low
E3211,131,None,None,None,None,Pass,6,Low
E3212,183,None,None,None,Flagged,Pass,7,Moderate
E3213,45,None,None,None,Flagged,Pass,7,Moderate
E3214,63,Minor,None,None,None,Pass,7,Moderate
E3215,85,None,None,None,None,Pass,6,Low
E3216,78,None,None,None,None,Fail,7,Moderate
E3217,58,None,None,None,None,Pass,6,Low
E3218,194,None,None,None,None,Pass,6,Low
E3219,116,None,None,None,None,Pass,6,Low
E3220,31,None,None,None,Flagged,Pass,7,Moderate
E3221,71,None,None,None,None,Pass,6,Low
E3222,112,None,None,None,None,Pass,6,Low
E3223,111,None,None,None,Flagged,Pass,7,Moderate
E3224,15,None,None,None,None,Pass,6,Low
E3225,62,None,None,None,None,Pass,6,Low
E3226,190,None,None,None,None,Pass,6,Low
E3227,88,None,None,None,None,None,8,Moderate
E3228,123,None,None,None,None,Pass,6,Low
E3229,76,None,None,None,None,Fail,7,Moderate
E3230,111,None,None,None,None,Pass,6,Low
E3231,52,None,None,None,None,Pass,6,Low
E3232,77,None,None,None,None,Pass,6,Low
E3233,119,None,None,None,None,Pass,6,Low
E3234,40,None,None,None,None,Pass,6,Low
E3235,25,None,None,None,None,Fail,7,Moderate
E3236,155,None,None,None,None,Pass,6,Low
E3237,198,None,None,None,Flagged,Pass,7,Moderate
E3238,128,None,None,None,None,Pass,6,Low
E3239,157,None,None,None,Flagged,Pass,7,Moderate
E3240,68,None,None,None,None,Pass,6,Low
E3241,33,None,None,None,Flagged,Pass,7,Moderate
